0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.949757,-3.664909,-3.956055,-4.088244,1.621720,-7.809619
-1.874942,-2.499547,-2.001506,-2.429196,7.714684,-2.094885
-3.324067,-3.255732,-3.244711,-3.271343,2.913947,-4.479202
-6.201598,-5.793269,-5.926040,-5.771600,-7.614144,-6.059219
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-6.192853,-6.215647,-6.255364,-6.196378,-7.137193,-6.466862
-5.094495,-5.232692,-5.101518,-5.300739,-5.473762,-6.181294
-3.366602,-4.267423,-4.233075,-4.271707,-5.137246,-4.876541
-4.732564,-5.461285,-5.390711,-5.419445,-5.788706,-6.218342
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.048473,-4.763011,-4.723668,-4.822012,-5.054960,-4.881339
-5.737763,-5.674826,-5.770279,-5.684061,-8.315566,-5.617391
-4.657351,-4.550602,-4.891724,-4.557184,-5.269928,-5.216524
-5.930325,-6.018019,-6.162619,-6.073791,-8.411907,-7.360919
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.430000,-0.109810,0.000000,-0.109810,0.796007,20.000000
-3.231622,-3.216912,2.913940,-2.901196,-4.209780,-3.318497
9.682998,-1.539216,-1.550404,-1.570115,-2.246644,-1.542659
4.348873,-2.260929,-2.608948,-2.653237,-3.187914,-2.832671
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.575876,-4.483502,-4.434995,-2.742559,-4.790150,-6.846081
-2.418952,-2.424694,-2.662013,1.647886,-3.576639,-3.551646
-3.733545,-3.659123,-3.717475,-1.853638,-4.429305,-7.522297
-5.847184,-5.855728,-5.958911,-6.040386,-5.847221,-9.525548
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-6.319101,-6.154807,-6.439862,-6.267797,-6.914064,-7.087971
-4.827632,-5.057868,-4.961622,-4.958969,-5.714711,-5.524126
-3.750404,-4.041058,-4.022342,-4.364883,-6.436299,-4.498389
-5.322233,-5.337530,-5.350940,-5.582892,-6.278185,-5.484738
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.755366,-4.823308,-4.862270,-4.816617,-4.856866,-6.403890
-5.582434,-5.567055,-5.574762,-5.632194,-7.030998,-6.454226
